name,geometry_wkt
MDS_color_2342-442.laz,"POLYGON ((318858.5 7382124.99, 319400.97 7382124.99, 319400.97 7382712.38, 318858.5 7382712.38, 318858.5 7382124.99))"
MDS_color_2342-443.laz,"POLYGON ((318334.39 7381541.57, 318876.85 7381541.57, 318876.85 7382128.98, 318334.39 7382128.98, 318334.39 7381541.57))"
MDS_color_2342-444.laz,"POLYGON ((318865.68 7381548.19, 319408.13 7381548.19, 319408.13 7382135.58, 318865.68 7382135.58, 318865.68 7381548.19))"
MDS_color_2342-451.laz,"POLYGON ((319389.82 7382131.59, 319932.26 7382131.59, 319932.26 7382718.96, 319389.82 7382718.96, 319389.82 7382131.59))"
MDS_color_2342-452.laz,"POLYGON ((319921.14 7382138.17, 320463.56 7382138.17, 320463.56 7382725.52, 319921.14 7382725.52, 319921.14 7382138.17))"
MDS_color_2342-453.laz,"POLYGON ((319396.98 7381554.79, 319939.4 7381554.79, 319939.4 7382142.16, 319396.98 7382142.16, 319396.98 7381554.79))"
MDS_color_2342-454.laz,"POLYGON ((319928.27 7381561.38, 320470.67 7381561.38, 320470.67 7382148.73, 319928.27 7382148.73, 319928.27 7381561.38))"
MDS_color_2342-461.laz,"POLYGON ((320452.45 7382144.74, 320994.85 7382144.74, 320994.85 7382732.06, 320452.45 7382732.06, 320452.45 7382144.74))"
MDS_color_2342-462.laz,"POLYGON ((320983.76 7382151.28, 321526.14 7382151.28, 321526.14 7382738.59, 320983.76 7382738.59, 320983.76 7382151.28))"
MDS_color_2342-463.laz,"POLYGON ((320459.57 7381567.94, 321001.94 7381567.94, 321001.94 7382155.27, 320459.57 7382155.27, 320459.57 7381567.94))"
MDS_color_2342-464.laz,"POLYGON ((320990.86 7381574.49, 321533.21 7381574.49, 321533.21 7382161.79, 320990.86 7382161.79, 320990.86 7381574.49))"
MDS_color_2344-121.laz,"POLYGON ((316531.71 7380938.08, 316759.01 7380938.08, 316759.01 7381525.57, 316531.71 7381525.57, 316531.71 7380938.08))"
MDS_color_2344-122.laz,"POLYGON ((316747.75 7380944.78, 317290.27 7380944.78, 317290.27 7381532.25, 316747.75 7381532.25, 316747.75 7380944.78))"
MDS_color_2344-123.laz,"POLYGON ((316231.51 7380361.27, 316766.27 7380361.27, 316766.27 7380948.77, 316231.51 7380948.77, 316231.51 7380361.27))"
MDS_color_2344-124.laz,"POLYGON ((316755.02 7380367.97, 317297.51 7380367.97, 317297.51 7380955.45, 316755.02 7380955.45, 316755.02 7380367.97))"
MDS_color_2344-131.laz,"POLYGON ((317279.03 7380951.46, 317821.52 7380951.46, 317821.52 7381538.91, 317279.03 7381538.91, 317279.03 7380951.46))"
MDS_color_2344-132.laz,"POLYGON ((317810.31 7380958.12, 318352.78 7380958.12, 318352.78 7381545.56, 317810.31 7381545.56, 317810.31 7380958.12))"
MDS_color_2344-133.laz,"POLYGON ((317286.28 7380374.66, 317828.75 7380374.66, 317828.75 7380962.11, 317286.28 7380962.11, 317286.28 7380374.66))"
MDS_color_2344-134.laz,"POLYGON ((317817.53 7380381.32, 318359.98 7380381.32, 318359.98 7380968.76, 317817.53 7380968.76, 317817.53 7380381.32))"
MDS_color_2344-142.laz,"POLYGON ((316121.31 7379777.74, 316242.32 7379777.74, 316242.32 7380365.23, 316121.31 7380365.23, 316121.31 7379777.74))"
MDS_color_2344-144.laz,"POLYGON ((316015.2 7379200.94, 316249.62 7379200.94, 316249.62 7379788.46, 316015.2 7379788.46, 316015.2 7379200.94))"
MDS_color_2344-151.laz,"POLYGON ((316231.05 7379784.47, 316773.54 7379784.47, 316773.54 7380371.96, 316231.05 7380371.96, 316231.05 7379784.47))"
MDS_color_2344-152.laz,"POLYGON ((316762.28 7379791.17, 317304.76 7379791.17, 317304.76 7380378.65, 316762.28 7380378.65, 316762.28 7379791.17))"
MDS_color_2344-153.laz,"POLYGON ((316238.33 7379207.66, 316780.81 7379207.66, 316780.81 7379795.16, 316238.33 7379795.16, 316238.33 7379207.66))"
MDS_color_2344-154.laz,"POLYGON ((316769.55 7379214.37, 317312 7379214.37, 317312 7379801.84, 316769.55 7379801.84, 316769.55 7379214.37))"
MDS_color_2344-161.laz,"POLYGON ((317293.52 7379797.85, 317835.97 7379797.85, 317835.97 7380385.31, 317293.52 7380385.31, 317293.52 7379797.85))"
MDS_color_2344-162.laz,"POLYGON ((317824.76 7379804.52, 318367.18 7379804.52, 318367.18 7380391.96, 317824.76 7380391.96, 317824.76 7379804.52))"
MDS_color_2344-163.laz,"POLYGON ((317300.77 7379221.05, 317843.2 7379221.05, 317843.2 7379808.51, 317300.77 7379808.51, 317300.77 7379221.05))"
MDS_color_2344-164.laz,"POLYGON ((317831.98 7379227.72, 318374.39 7379227.72, 318374.39 7379815.15, 317831.98 7379815.15, 317831.98 7379227.72))"
MDS_color_2344-211.laz,"POLYGON ((318341.59 7380964.77, 318884.03 7380964.77, 318884.03 7381552.18, 318341.59 7381552.18, 318341.59 7380964.77))"
MDS_color_2344-212.laz,"POLYGON ((318872.86 7380971.39, 319415.28 7380971.39, 319415.28 7381558.78, 318872.86 7381558.78, 318872.86 7380971.39))"
MDS_color_2344-213.laz,"POLYGON ((318348.79 7380387.96, 318891.21 7380387.96, 318891.21 7380975.38, 318348.79 7380975.38, 318348.79 7380387.96))"
MDS_color_2344-214.laz,"POLYGON ((318880.04 7380394.59, 319422.44 7380394.59, 319422.44 7380981.98, 318880.04 7380981.98, 318880.04 7380394.59))"
MDS_color_2344-221.laz,"POLYGON ((319404.14 7380977.99, 319946.54 7380977.99, 319946.54 7381565.37, 319404.14 7381565.37, 319404.14 7380977.99))"
MDS_color_2344-222.laz,"POLYGON ((319935.41 7380984.58, 320477.79 7380984.58, 320477.79 7381571.93, 319935.41 7381571.93, 319935.41 7380984.58))"
MDS_color_2344-223.laz,"POLYGON ((319411.29 7380401.2, 319953.68 7380401.2, 319953.68 7380988.57, 319411.29 7380988.57, 319411.29 7380401.2))"
MDS_color_2344-224.laz,"POLYGON ((319942.55 7380407.78, 320484.91 7380407.78, 320484.91 7380995.13, 319942.55 7380995.13, 319942.55 7380407.78))"
MDS_color_2344-231.laz,"POLYGON ((320466.68 7380991.14, 321009.04 7380991.14, 321009.04 7381578.48, 320466.68 7381578.48, 320466.68 7380991.14))"
MDS_color_2344-232.laz,"POLYGON ((320997.95 7380997.69, 321540.29 7380997.69, 321540.29 7381585, 320997.95 7381585, 320997.95 7380997.69))"
MDS_color_2344-233.laz,"POLYGON ((320473.8 7380414.35, 321016.14 7380414.35, 321016.14 7381001.68, 320473.8 7381001.68, 320473.8 7380414.35))"
MDS_color_2344-234.laz,"POLYGON ((321005.05 7380420.89, 321547.36 7380420.89, 321547.36 7381008.21, 321005.05 7381008.21, 321005.05 7380420.89))"
MDS_color_2344-241.laz,"POLYGON ((318355.99 7379811.16, 318898.4 7379811.16, 318898.4 7380398.58, 318355.99 7380398.58, 318355.99 7379811.16))"
MDS_color_2344-242.laz,"POLYGON ((318887.22 7379817.79, 319429.61 7379817.79, 319429.61 7380405.19, 318887.22 7380405.19, 318887.22 7379817.79))"
MDS_color_2344-243.laz,"POLYGON ((318363.19 7379234.36, 318905.58 7379234.36, 318905.58 7379821.78, 318363.19 7379821.78, 318363.19 7379234.36))"
MDS_color_2344-244.laz,"POLYGON ((318894.41 7379240.99, 319436.77 7379240.99, 319436.77 7379828.39, 318894.41 7379828.39, 318894.41 7379240.99))"
MDS_color_2344-251.laz,"POLYGON ((319418.45 7379824.4, 319960.82 7379824.4, 319960.82 7380411.77, 319418.45 7380411.77, 319418.45 7379824.4))"
MDS_color_2344-252.laz,"POLYGON ((319949.69 7379830.98, 320492.03 7379830.98, 320492.03 7380418.34, 319949.69 7380418.34, 319949.69 7379830.98))"
MDS_color_2344-253.laz,"POLYGON ((319425.62 7379247.6, 319967.96 7379247.6, 319967.96 7379834.97, 319425.62 7379834.97, 319425.62 7379247.6))"
MDS_color_2344-254.laz,"POLYGON ((319956.83 7379254.18, 320499.15 7379254.18, 320499.15 7379841.54, 319956.83 7379841.54, 319956.83 7379254.18))"
MDS_color_2344-261.laz,"POLYGON ((320480.92 7379837.55, 321023.23 7379837.55, 321023.23 7380424.88, 320480.92 7380424.88, 320480.92 7379837.55))"
MDS_color_2344-262.laz,"POLYGON ((321012.15 7379844.1, 321554.44 7379844.1, 321554.44 7380431.41, 321012.15 7380431.41, 321012.15 7379844.1))"
MDS_color_2344-263.laz,"POLYGON ((320488.04 7379260.75, 321030.33 7379260.75, 321030.33 7379848.09, 320488.04 7379848.09, 320488.04 7379260.75))"
MDS_color_2344-264.laz,"POLYGON ((321019.24 7379267.3, 321561.52 7379267.3, 321561.52 7379854.62, 321019.24 7379854.62, 321019.24 7379267.3))"
MDS_color_2344-312.laz,"POLYGON ((316063.64 7378900.47, 316256.91 7378900.47, 316256.91 7379211.65, 316063.64 7379211.65, 316063.64 7378900.47))"
MDS_color_2344-314.laz,"POLYGON ((316075.23 7378062.71, 316264.2 7378062.71, 316264.2 7378412.93, 316075.23 7378412.93, 316075.23 7378062.71))"
MDS_color_2344-321.laz,"POLYGON ((316245.63 7378630.85, 316788.08 7378630.85, 316788.08 7379218.36, 316245.63 7379218.36, 316245.63 7378630.85))"
MDS_color_2344-322.laz,"POLYGON ((316776.82 7378637.56, 317319.25 7378637.56, 317319.25 7379225.04, 316776.82 7379225.04, 316776.82 7378637.56))"
MDS_color_2344-323.laz,"POLYGON ((316252.92 7378064.56, 316795.35 7378064.56, 316795.35 7378641.55, 316252.92 7378641.55, 316252.92 7378064.56))"
MDS_color_2344-324.laz,"POLYGON ((316784.09 7378060.75, 317326.5 7378060.75, 317326.5 7378648.24, 316784.09 7378648.24, 316784.09 7378060.75))"
MDS_color_2344-331.laz,"POLYGON ((317308.01 7378644.25, 317850.43 7378644.25, 317850.43 7379231.71, 317308.01 7379231.71, 317308.01 7378644.25))"
MDS_color_2344-332.laz,"POLYGON ((317839.21 7378650.91, 318381.6 7378650.91, 318381.6 7379238.35, 317839.21 7379238.35, 317839.21 7378650.91))"
MDS_color_2344-333.laz,"POLYGON ((317315.26 7378067.44, 317857.66 7378067.44, 317857.66 7378654.9, 317315.26 7378654.9, 317315.26 7378067.44))"
MDS_color_2344-334.laz,"POLYGON ((317846.44 7378074.11, 318388.81 7378074.11, 318388.81 7378661.55, 317846.44 7378661.55, 317846.44 7378074.11))"
MDS_color_2344-342.laz,"POLYGON ((316063.49 7377709.03, 316271.49 7377709.03, 316271.49 7378058.04, 316063.49 7378058.04, 316063.49 7377709.03))"
MDS_color_2344-351.laz,"POLYGON ((316260.21 7377589.96, 316802.63 7377589.96, 316802.63 7378064.74, 316260.21 7378064.74, 316260.21 7377589.96))"
MDS_color_2344-352.laz,"POLYGON ((316791.36 7377483.95, 317333.76 7377483.95, 317333.76 7378071.43, 316791.36 7378071.43, 316791.36 7377483.95))"
MDS_color_2344-354.laz,"POLYGON ((316992.73 7376907.14, 317341.01 7376907.14, 317341.01 7377494.63, 316992.73 7377494.63, 316992.73 7376907.14))"
MDS_color_2344-361.laz,"POLYGON ((317322.51 7377490.64, 317864.89 7377490.64, 317864.89 7378078.1, 317322.51 7378078.1, 317322.51 7377490.64))"
MDS_color_2344-362.laz,"POLYGON ((317853.66 7377497.31, 318396.02 7377497.31, 318396.02 7378084.75, 317853.66 7378084.75, 317853.66 7377497.31))"
MDS_color_2344-363.laz,"POLYGON ((317329.77 7376913.83, 317872.12 7376913.83, 317872.12 7377501.3, 317329.77 7377501.3, 317329.77 7376913.83))"
MDS_color_2344-364.laz,"POLYGON ((317860.9 7376920.5, 318403.23 7376920.5, 318403.23 7377507.95, 317860.9 7377507.95, 317860.9 7376920.5))"
MDS_color_2344-411.laz,"POLYGON ((318370.4 7378657.56, 318912.77 7378657.56, 318912.77 7379244.98, 318370.4 7379244.98, 318370.4 7378657.56))"
MDS_color_2344-413.laz,"POLYGON ((318377.61 7378080.76, 318919.95 7378080.76, 318919.95 7378668.18, 318377.61 7378668.18, 318377.61 7378080.76))"
MDS_color_2344-414.laz,"POLYGON ((318908.78 7378087.39, 319451.1 7378087.39, 319451.1 7378674.79, 318908.78 7378674.79, 318908.78 7378087.39))"
MDS_color_2344-421.laz,"POLYGON ((319432.78 7378670.8, 319975.1 7378670.8, 319975.1 7379258.18, 319432.78 7379258.18, 319432.78 7378670.8))"
MDS_color_2344-422.laz,"POLYGON ((319963.97 7378677.39, 320506.27 7378677.39, 320506.27 7379264.74, 319963.97 7379264.74, 319963.97 7378677.39))"
MDS_color_2344-423.laz,"POLYGON ((319439.95 7378094, 319982.25 7378094, 319982.25 7378681.38, 319439.95 7378681.38, 319439.95 7378094))"
MDS_color_2344-424.laz,"POLYGON ((319971.11 7378100.59, 320513.39 7378100.59, 320513.39 7378687.95, 319971.11 7378687.95, 319971.11 7378100.59))"
MDS_color_2344-431.laz,"POLYGON ((320495.16 7378683.96, 321037.44 7378683.96, 321037.44 7379271.29, 320495.16 7379271.29, 320495.16 7378683.96))"
MDS_color_2344-432.laz,"POLYGON ((321026.34 7378690.51, 321568.6 7378690.51, 321568.6 7379277.82, 321026.34 7379277.82, 321026.34 7378690.51))"
MDS_color_2344-433.laz,"POLYGON ((320502.28 7378107.16, 321044.54 7378107.16, 321044.54 7378694.5, 320502.28 7378694.5, 320502.28 7378107.16))"
MDS_color_2344-434.laz,"POLYGON ((321033.45 7378113.71, 321575.68 7378113.71, 321575.68 7378701.03, 321033.45 7378701.03, 321033.45 7378113.71))"
MDS_color_2344-441.laz,"POLYGON ((318384.82 7377503.96, 318927.14 7377503.96, 318927.14 7378091.38, 318384.82 7378091.38, 318384.82 7377503.96))"
MDS_color_2344-442.laz,"POLYGON ((318915.96 7377510.59, 319458.27 7377510.59, 319458.27 7378097.99, 318915.96 7378097.99, 318915.96 7377510.59))"
MDS_color_2344-443.laz,"POLYGON ((318392.03 7376927.15, 318934.33 7376927.15, 318934.33 7377514.58, 318392.03 7377514.58, 318392.03 7376927.15))"
MDS_color_2344-444.laz,"POLYGON ((318923.15 7376933.79, 319465.44 7376933.79, 319465.44 7377521.19, 318923.15 7377521.19, 318923.15 7376933.79))"
MDS_color_2344-451.laz,"POLYGON ((319447.11 7377517.2, 319989.4 7377517.2, 319989.4 7378104.58, 319447.11 7378104.58, 319447.11 7377517.2))"
MDS_color_2344-452.laz,"POLYGON ((319978.26 7377523.79, 320520.52 7377523.79, 320520.52 7378111.15, 319978.26 7378111.15, 319978.26 7377523.79))"
MDS_color_2344-453.laz,"POLYGON ((319454.28 7376940.4, 319996.54 7376940.4, 319996.54 7377527.78, 319454.28 7377527.78, 319454.28 7376940.4))"
MDS_color_2344-454.laz,"POLYGON ((319985.41 7376946.99, 320527.65 7376946.99, 320527.65 7377534.35, 319985.41 7377534.35, 319985.41 7376946.99))"
MDS_color_2344-461.laz,"POLYGON ((320509.4 7377530.36, 321051.64 7377530.36, 321051.64 7378117.7, 320509.4 7378117.7, 320509.4 7377530.36))"
MDS_color_2344-462.laz,"POLYGON ((321040.55 7377536.91, 321582.77 7377536.91, 321582.77 7378124.23, 321040.55 7378124.23, 321040.55 7377536.91))"
MDS_color_2344-463.laz,"POLYGON ((320516.53 7376953.56, 321058.75 7376953.56, 321058.75 7377540.9, 320516.53 7377540.9, 320516.53 7376953.56))"
MDS_color_2344-464.laz,"POLYGON ((321047.65 7376960.12, 321589.85 7376960.12, 321589.85 7377547.44, 321047.65 7377547.44, 321047.65 7376960.12))"
MDS_color_2346-121.laz,"POLYGON ((316588.7 7376323.63, 316817.18 7376323.63, 316817.18 7376423.75, 316588.7 7376423.75, 316588.7 7376323.63))"
MDS_color_2346-122.laz,"POLYGON ((316805.91 7376330.34, 317348.27 7376330.34, 317348.27 7376917.82, 316805.91 7376917.82, 316805.91 7376330.34))"
MDS_color_2346-123.laz,"POLYGON ((316468.7 7375746.82, 316824.46 7375746.82, 316824.46 7376334.33, 316468.7 7376334.33, 316468.7 7375746.82))"
MDS_color_2346-124.laz,"POLYGON ((316813.19 7375753.53, 317355.52 7375753.53, 317355.52 7376341.02, 316813.19 7376341.02, 316813.19 7375753.53))"
MDS_color_2346-131.laz,"POLYGON ((317337.02 7376337.03, 317879.35 7376337.03, 317879.35 7376924.49, 317337.02 7376924.49, 317337.02 7376337.03))"
MDS_color_2346-132.laz,"POLYGON ((317868.13 7376343.7, 318410.44 7376343.7, 318410.44 7376931.14, 317868.13 7376931.14, 317868.13 7376343.7))"
MDS_color_2346-133.laz,"POLYGON ((317344.28 7375760.22, 317886.59 7375760.22, 317886.59 7376347.69, 317344.28 7376347.69, 317344.28 7375760.22))"
MDS_color_2346-134.laz,"POLYGON ((317875.36 7375766.89, 318417.65 7375766.89, 318417.65 7376354.34, 317875.36 7376354.34, 317875.36 7375766.89))"
MDS_color_2346-151.laz,"POLYGON ((316385.36 7375170.01, 316831.74 7375170.01, 316831.74 7375757.52, 316385.36 7375757.52, 316385.36 7375170.01))"
MDS_color_2346-152.laz,"POLYGON ((316820.47 7375176.72, 317362.78 7375176.72, 317362.78 7375764.21, 316820.47 7375764.21, 316820.47 7375176.72))"
MDS_color_2346-153.laz,"POLYGON ((316396.58 7374593.2, 316839.02 7374593.2, 316839.02 7375180.71, 316396.58 7375180.71, 316396.58 7374593.2))"
MDS_color_2346-154.laz,"POLYGON ((316827.75 7374599.91, 317370.04 7374599.91, 317370.04 7375187.41, 316827.75 7375187.41, 316827.75 7374599.91))"
MDS_color_2346-161.laz,"POLYGON ((317351.53 7375183.42, 317893.83 7375183.42, 317893.83 7375770.88, 317351.53 7375770.88, 317351.53 7375183.42))"
MDS_color_2346-162.laz,"POLYGON ((317882.6 7375190.09, 318424.87 7375190.09, 318424.87 7375777.54, 317882.6 7375777.54, 317882.6 7375190.09))"
MDS_color_2346-163.laz,"POLYGON ((317358.79 7374606.61, 317901.07 7374606.61, 317901.07 7375194.08, 317358.79 7375194.08, 317358.79 7374606.61))"
MDS_color_2346-164.laz,"POLYGON ((317889.84 7374613.28, 318432.09 7374613.28, 318432.09 7375200.73, 317889.84 7375200.73, 317889.84 7374613.28))"
MDS_color_2346-211.laz,"POLYGON ((318399.24 7376350.35, 318941.53 7376350.35, 318941.53 7376937.78, 318399.24 7376937.78, 318399.24 7376350.35))"
MDS_color_2346-212.laz,"POLYGON ((318930.34 7376356.98, 319472.61 7376356.98, 319472.61 7376944.39, 318930.34 7376944.39, 318930.34 7376356.98))"
MDS_color_2346-213.laz,"POLYGON ((318406.45 7375773.55, 318948.72 7375773.55, 318948.72 7376360.97, 318406.45 7376360.97, 318406.45 7375773.55))"
MDS_color_2346-214.laz,"POLYGON ((318937.54 7375780.18, 319479.78 7375780.18, 319479.78 7376367.59, 318937.54 7376367.59, 318937.54 7375780.18))"
MDS_color_2346-221.laz,"POLYGON ((319461.45 7376363.6, 320003.69 7376363.6, 320003.69 7376950.98, 319461.45 7376950.98, 319461.45 7376363.6))"
MDS_color_2346-222.laz,"POLYGON ((319992.55 7376370.19, 320534.78 7376370.19, 320534.78 7376957.55, 319992.55 7376957.55, 319992.55 7376370.19))"
MDS_color_2346-223.laz,"POLYGON ((319468.62 7375786.79, 320010.85 7375786.79, 320010.85 7376374.18, 319468.62 7376374.18, 319468.62 7375786.79))"
MDS_color_2346-224.laz,"POLYGON ((319999.7 7375793.39, 320541.91 7375793.39, 320541.91 7376380.75, 319999.7 7376380.75, 319999.7 7375793.39))"
MDS_color_2346-231.laz,"POLYGON ((320523.66 7376376.76, 321065.86 7376376.76, 321065.86 7376964.11, 320523.66 7376964.11, 320523.66 7376376.76))"
MDS_color_2346-232.laz,"POLYGON ((321054.76 7376383.32, 321596.94 7376383.32, 321596.94 7376970.64, 321054.76 7376970.64, 321054.76 7376383.32))"
MDS_color_2346-233.laz,"POLYGON ((320530.79 7375799.96, 321072.97 7375799.96, 321072.97 7376387.31, 320530.79 7376387.31, 320530.79 7375799.96))"
MDS_color_2346-234.laz,"POLYGON ((321061.87 7375806.52, 321604.03 7375806.52, 321604.03 7376393.84, 321061.87 7376393.84, 321061.87 7375806.52))"
MDS_color_2346-241.laz,"POLYGON ((318413.66 7375196.74, 318955.91 7375196.74, 318955.91 7375784.17, 318413.66 7375784.17, 318413.66 7375196.74))"
MDS_color_2346-242.laz,"POLYGON ((318944.73 7375203.38, 319486.96 7375203.38, 319486.96 7375790.78, 318944.73 7375790.78, 318944.73 7375203.38))"
MDS_color_2346-243.laz,"POLYGON ((318420.88 7374619.94, 318963.11 7374619.94, 318963.11 7375207.37, 318420.88 7375207.37, 318420.88 7374619.94))"
MDS_color_2346-244.laz,"POLYGON ((318951.92 7374626.57, 319494.13 7374626.57, 319494.13 7375213.98, 318951.92 7375213.98, 318951.92 7374626.57))"
MDS_color_2346-251.laz,"POLYGON ((319475.79 7375209.99, 320018 7375209.99, 320018 7375797.38, 319475.79 7375797.38, 319475.79 7375209.99))"
MDS_color_2346-252.laz,"POLYGON ((320006.86 7375216.59, 320549.04 7375216.59, 320549.04 7375803.95, 320006.86 7375803.95, 320006.86 7375216.59))"
MDS_color_2346-253.laz,"POLYGON ((319482.97 7374633.19, 320025.15 7374633.19, 320025.15 7375220.58, 319482.97 7375220.58, 319482.97 7374633.19))"
MDS_color_2346-254.laz,"POLYGON ((320014.01 7374639.79, 320556.17 7374639.79, 320556.17 7375227.16, 320014.01 7375227.16, 320014.01 7374639.79))"
MDS_color_2346-261.laz,"POLYGON ((320537.92 7375223.17, 321080.08 7375223.17, 321080.08 7375810.51, 320537.92 7375810.51, 320537.92 7375223.17))"
MDS_color_2346-262.laz,"POLYGON ((321068.98 7375229.72, 321611.12 7375229.72, 321611.12 7375817.05, 321068.98 7375817.05, 321068.98 7375229.72))"
MDS_color_2346-263.laz,"POLYGON ((320545.05 7374646.37, 321087.19 7374646.37, 321087.19 7375233.71, 320545.05 7375233.71, 320545.05 7374646.37))"
MDS_color_2346-264.laz,"POLYGON ((321076.09 7374652.92, 321618.21 7374652.92, 321618.21 7375240.25, 321076.09 7375240.25, 321076.09 7374652.92))"
MDS_color_2346-321.laz,"POLYGON ((316416.81 7374016.39, 316846.3 7374016.39, 316846.3 7374603.9, 316416.81 7374603.9, 316416.81 7374016.39))"
MDS_color_2346-322.laz,"POLYGON ((316835.03 7374023.11, 317377.3 7374023.11, 317377.3 7374610.6, 316835.03 7374610.6, 316835.03 7374023.11))"
MDS_color_2346-323.laz,"POLYGON ((316565.62 7373439.58, 316853.58 7373439.58, 316853.58 7374022.79, 316565.62 7374022.79, 316565.62 7373439.58))"
MDS_color_2346-324.laz,"POLYGON ((316842.31 7373446.3, 317384.57 7373446.3, 317384.57 7374030.05, 316842.31 7374030.05, 316842.31 7373446.3))"
MDS_color_2346-331.laz,"POLYGON ((317366.05 7374029.8, 317908.31 7374029.8, 317908.31 7374617.27, 317366.05 7374617.27, 317366.05 7374029.8))"
MDS_color_2346-333.laz,"POLYGON ((317373.31 7373452.99, 317915.55 7373452.99, 317915.55 7374040.47, 317373.31 7374040.47, 317373.31 7373452.99))"
MDS_color_2346-334.laz,"POLYGON ((317904.32 7373459.67, 318446.53 7373459.67, 318446.53 7374047.12, 317904.32 7374047.12, 317904.32 7373459.67))"
MDS_color_2346-351.laz,"POLYGON ((316710.19 7373295.85, 316860.87 7373295.85, 316860.87 7373450.29, 316710.19 7373450.29, 316710.19 7373295.85))"
